date,platform,locale,campaign_type,media_source,ad_show_id_final,ad_show_title_final,ad_show_language_final,genre,sub_team,total_cost_dollars,refresh_date
2/13/2026,android,USA,Scaling,Tik Tok,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,133.141538920359,3/5/2026
2/8/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,25.329813041935,3/5/2026
2/27/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,4935.14720157843,3/5/2026
2/6/2026,ios,USA,Scaling,Affiliates,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,0.515258873584767,3/5/2026
2/19/2026,android,USA,Testing,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,64.3747980874575,3/5/2026
2/8/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,1643.70925909298,3/5/2026
2/25/2026,ios,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Channel,345.875247734997,3/5/2026
2/28/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,225.417632612662,3/5/2026
2/17/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4707.09193071934,3/5/2026
2/12/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4335.60441495936,3/5/2026
2/14/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,5208.13813248322,3/5/2026
2/17/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,25.1490028287681,3/5/2026
3/2/2026,android,USA,Scaling,Tik Tok,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Growth,770.163341078324,3/5/2026
3/2/2026,ios,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Channel,109.724804025586,3/5/2026
2/25/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,19.4081288721379,3/5/2026
3/3/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,5407.92356000898,3/5/2026
2/20/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,4720.64973069695,3/5/2026
2/8/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,7241.45427971856,3/5/2026
2/14/2026,android,USA,Testing,Tik Tok,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,106.921231891139,3/5/2026
2/3/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,2546.32434058127,3/5/2026
2/11/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1050.71352272671,3/5/2026
2/23/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,166.565524835037,3/5/2026
3/2/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,30.5151302081631,3/5/2026
2/17/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,7214.85580864062,3/5/2026
2/28/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,11.546210524711,3/5/2026
2/7/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,931.069037343602,3/5/2026
2/19/2026,android,USA,Scaling,Google,Others,Others,english,,Growth,385.001139282591,3/5/2026
2/20/2026,android,USA,Scaling,Google,Others,Others,english,,Growth,363.63777548706,3/5/2026
2/4/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,7740.93152014971,3/5/2026
2/5/2026,android,USA,Testing,Facebook,Others,Others,english,,Commissioning,329.601692985366,3/5/2026
2/8/2026,ios,USA,Scaling,Affiliates,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,1.33584757450451,3/5/2026
3/3/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,0.522724655617713,3/5/2026
2/22/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1002.59514572748,3/5/2026
2/13/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,5.50107330486913,3/5/2026
2/11/2026,ios,USA,Scaling,Affiliates,Others,Others,english,,Affiliates,14.4365199517338,3/5/2026
2/10/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,5513.76635685987,3/5/2026
2/13/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,402.346804137868,3/5/2026
2/19/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,9043.00927588055,3/5/2026
2/18/2026,android,USA,Scaling,Google,Others,Others,english,,Growth,456.732914959868,3/5/2026
3/3/2026,ios,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Channel,12.7473443036863,3/5/2026
2/21/2026,android,USA,Testing,Facebook,Others,Others,english,,Commissioning,323.804656898833,3/5/2026
2/2/2026,android,USA,Scaling,Google,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,7318.46067463573,3/5/2026
3/4/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth,4106.88449691553,3/5/2026
2/15/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,1476.98927638695,3/5/2026
2/18/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1003.33110165271,3/5/2026
2/14/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,996.691446922799,3/5/2026
2/13/2026,ios,USA,Scaling,Affiliates,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,0.283403265239412,3/5/2026
2/21/2026,android,USA,Testing,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,R&D,377.66687321726,3/5/2026
2/12/2026,android,USA,Testing,Tik Tok,234ed47144507d63e9a903acfe37512c24bc9290,Twists of Love & Revenge,english,Drama/Romance,Growth,171.167644976366,3/5/2026
2/14/2026,android,USA,Testing,Tik Tok,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,122.991415582971,3/5/2026
2/24/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,126.094383345671,3/5/2026
2/16/2026,ios,USA,Scaling,Tik Tok,cbc35fa13bbe154873ec97f78f2b4cf4b66c7d31,The Alpha's Bride,english,Romantasy,Growth,1002.33665984828,3/5/2026
2/13/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4999.87517447522,3/5/2026
2/20/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,1149.31249104752,3/5/2026
3/1/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,309.171779148299,3/5/2026
2/22/2026,ios,USA,Scaling,Google,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,101.456732471628,3/5/2026
2/26/2026,android,USA,Scaling,Tik Tok,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Growth,500.574633900278,3/5/2026
2/26/2026,android,USA,Scaling,Facebook,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Channel,154.669694475907,3/5/2026
2/23/2026,android,USA,Scaling,Google,Others,Others,,,Growth,673.404014993185,3/5/2026
2/28/2026,android,USA,Scaling,Affiliates,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Affiliates,2.41289330792882,3/5/2026
2/2/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,97.0251565563341,3/5/2026
2/26/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Channel,125.68267309136,3/5/2026
2/3/2026,android,USA,Testing,Facebook,Others,Others,english,,Commissioning,147.61767250241,3/5/2026
2/8/2026,ios,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,2081.75018475465,3/5/2026
2/6/2026,android,USA,Testing,Google,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth,9.35782882568058,3/5/2026
2/3/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,490.311036919702,3/5/2026
2/3/2026,android,USA,Testing,Tik Tok,2a2e01dfab3207bac1d5cacfd8463ef07f52d13f,Shadow Slave,english,Fantasy,Growth,58.1641982894006,3/5/2026
2/24/2026,android,USA,Scaling,Affiliates,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Affiliates,5.02983461206654,3/5/2026
2/22/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,126.586228594411,3/5/2026
3/1/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Channel,63.4540905297838,3/5/2026
2/4/2026,android,USA,Testing,Facebook,2a2e01dfab3207bac1d5cacfd8463ef07f52d13f,Shadow Slave,english,Fantasy,Growth,84.7754752339993,3/5/2026
2/23/2026,android,USA,Scaling,Affiliates,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Affiliates,1.0796408964812,3/5/2026
2/6/2026,android,USA,Testing,Facebook,Others,Others,spanish,,Commissioning,47.1655361529149,3/5/2026
2/9/2026,ios,USA,Scaling,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Growth,2031.89973931217,3/5/2026
2/3/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Script Cracking,101.075157752964,3/5/2026
2/28/2026,ios,USA,Scaling,Facebook,6608ee0d6404d7ded95464fc1443f2163a1ad298,Wolves of Blood Moon ,english,Romantasy,Channel,34.6195969555466,3/5/2026
2/4/2026,android,USA,Testing,Facebook,Others,Others,english,,Commissioning,242.91666780576,3/5/2026
2/8/2026,android,USA,Testing,Facebook,Others,Others,spanish,,Commissioning,6.29245495178691,3/5/2026
2/21/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Affiliates,110.454569450486,3/5/2026
2/19/2026,ios,USA,Scaling,Google,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,3604.80775527947,3/5/2026
2/2/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4958.49792884384,3/5/2026
2/21/2026,android,USA,Scaling,Facebook,8ba929245b9c0a09b80cc52cf3569bafe5504f04,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,5.89265031096529,3/5/2026
2/4/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4786.49800253638,3/5/2026
2/23/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,514.861542327927,3/5/2026
2/26/2026,android,USA,Scaling,Facebook,8ba929245b9c0a09b80cc52cf3569bafe5504f04,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,14.8149497521705,3/5/2026
2/11/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,461.908166618965,3/5/2026
2/18/2026,ios,USA,Scaling,Google,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,3117.76821947263,3/5/2026
2/9/2026,android,USA,Testing,Facebook,6a4577fe1d55a456874f42106439427b5f9e2f49,First Legendary Beast Master,english,Fantasy,Script Cracking,585.500193640099,3/5/2026
2/6/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4223.18044219234,3/5/2026
2/9/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,525.316723372044,3/5/2026
2/25/2026,ios,USA,Scaling,Google,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,1833.42908433838,3/5/2026
3/3/2026,android,USA,Scaling,Facebook,8ba929245b9c0a09b80cc52cf3569bafe5504f04,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,0.372078580018346,3/5/2026
2/16/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,445.881034012138,3/5/2026
2/27/2026,ios,USA,Scaling,Google,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,3019.95896234194,3/5/2026
2/7/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,5064.84951259641,3/5/2026
2/10/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,501.513579010149,3/5/2026
2/22/2026,ios,USA,Scaling,Google,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,2461.24929922336,3/5/2026
3/3/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,483.098779554953,3/5/2026
2/28/2026,android,USA,Scaling,Facebook,b7fc44c5efcd7431bb98e34a29b3b10e044a57fe,The Royal Accident,english,Drama/Romance,Growth – Experiment,718.310210773328,3/5/2026
2/26/2026,ios,USA,Scaling,Google,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4681.83036557724,3/5/2026
2/9/2026,ios,USA,Scaling,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,4927.21621157102,3/5/2026
2/20/2026,android,USA,Scaling,Facebook,8ba929245b9c0a09b80cc52cf3569bafe5504f04,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,8.74778753426651,3/5/2026
2/6/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,994.445620333046,3/5/2026
2/12/2026,android,USA,Testing,Google,Others,Others,,,Channel,51.7638978959299,3/5/2026
3/2/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,523.761519941551,3/5/2026
2/26/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,1996.35234977374,3/5/2026
2/21/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,1762.69869577132,3/5/2026
2/26/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,498.026765997073,3/5/2026
2/25/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,1996.16595401632,3/5/2026
2/9/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,1022.70205571765,3/5/2026
2/2/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,987.739448373185,3/5/2026
2/7/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,985.951366274775,3/5/2026
2/17/2026,android,USA,Testing,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Script Cracking,29.294261731865,3/5/2026
3/3/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,508.382551491753,3/5/2026
2/5/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,992.027284718741,3/5/2026
2/28/2026,ios,USA,Scaling,Affiliates,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Affiliates,5.97972430645638,3/5/2026
2/20/2026,android,USA,Testing,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Script Cracking,27.3917600195274,3/5/2026
2/16/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,1004.30149993091,3/5/2026
2/15/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,1041.74578344515,3/5/2026
3/4/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,411.665827201089,3/5/2026
2/8/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,1002.87067241597,3/5/2026
3/1/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,1955.29675261546,3/5/2026
2/1/2026,android,USA,Testing,Facebook,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Growth,6.84809990379207,3/5/2026
2/8/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,1046.82172502476,3/5/2026
2/20/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,518.670142614724,3/5/2026
2/22/2026,ios,USA,Scaling,Tik Tok,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Growth,1877.09484977627,3/5/2026
3/4/2026,android,USA,Testing,Facebook,Others,Others,,,UGC,25.9173350678143,3/5/2026
2/6/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,1080.1389205302,3/5/2026
2/10/2026,android,USA,Testing,Google,Others,Others,,,Channel,642.148270283744,3/5/2026
2/10/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,1016.86429063283,3/5/2026
2/25/2026,android,USA,Scaling,Google,cd532605283eb73524e7a93c4f887f670a980c19,The Duke's Masked Bride,english,Drama/Romance,Growth – Experiment,513.673692731805,3/5/2026
2/23/2026,android,USA,Testing,Facebook,a2fa57d4cb8267b2645f2b588c39951fbf65093a,My Vampire System,english,Fantasy,Script Cracking,1152.76170694365,3/5/2026
2/18/2026,android,USA,Testing,Facebook,688d96ce7b1d3c3b46791bf30ea30c0a5e0787de,Heir in Hiding,english,Drama/Romance,Script Cracking,50.1420860609484,3/5/2026
2/25/2026,ios,USA,Scaling,Affiliates,abe921d7b916026cf57e327ac4946115baf36880,Weakest Beast Tamer,english,Fantasy,Affiliates,5.66504138463856,3/5/2026
